customer_id,age,gender,education_level,marital_status,employment_status,annual_income_INR,credit_score,loan_amount_INR,loan_term_months,interest_rate_percent,existing_loans_count,num_dependents,loan_purpose,state,debt_to_income_ratio,is_default
826,54,Male,High School,Divorced,Part-time,457191.65,641,70508.71,60,10.74,0,4,Debt Consolidation,Maharashtra,0.15,0
827,23,Female,Bachelor,Single,Unemployed,786177.48,515,399031.19,12,19.8,3,1,Debt Consolidation,Delhi,0.51,0
828,70,Female,Bachelor,Divorced,Full-time,962104.5,884,423813.34,60,12.16,3,0,Home Improvement,Bihar,0.44,0
829,32,Female,High School,Single,Self-employed,842988.82,665,274578.42,24,11.71,3,4,Car,Maharashtra,0.33,0
830,21,Male,Bachelor,Married,Unemployed,621154.08,768,156225.63,24,15.01,0,2,Home Improvement,West Bengal,0.25,0
831,64,Male,PhD,Single,Full-time,533644.25,717,335312.29,60,18.49,1,0,Education,Bihar,0.63,0
832,25,Female,Bachelor,Single,Full-time,294281.74,326,230896.54,36,22.79,0,0,Business,Delhi,0.78,1
833,50,Female,Bachelor,Married,Full-time,662107.93,754,264221.29,60,9.4,0,3,Car,Uttar Pradesh,0.4,0
834,50,Male,Bachelor,Married,Unemployed,376956.55,879,271847.57,60,13.74,0,3,Home Improvement,Bihar,0.72,0
835,37,Male,High School,Single,Full-time,441373.07,313,184166.47,60,8.14,2,4,Car,Telangana,0.42,1
836,68,Male,Master,Single,Full-time,361850.84,397,284726.28,36,19.9,1,2,Business,Bihar,0.79,0
837,67,Male,Bachelor,Married,Full-time,507921.53,578,103672.32,48,14.61,1,3,Debt Consolidation,Uttar Pradesh,0.2,0
838,43,Female,Bachelor,Single,Self-employed,594406.12,789,30425.45,24,19.02,3,1,Debt Consolidation,Bihar,0.05,0
839,35,Male,Bachelor,Divorced,Full-time,654722.92,506,286438.2,12,12.48,3,1,Business,Karnataka,0.44,0
840,57,Male,Bachelor,Single,Unemployed,479898.67,532,354363.46,24,21.35,2,0,Debt Consolidation,Bihar,0.74,0
841,41,Male,Bachelor,Single,Full-time,813856.74,872,198646.32,24,16.09,0,0,Car,Bihar,0.24,0
842,34,Female,High School,Single,Full-time,558358.95,896,193029.86,48,23.04,3,0,Debt Consolidation,Gujarat,0.35,0
843,22,Female,Master,Married,Full-time,442455.51,538,314752.62,24,8.34,1,1,Business,Rajasthan,0.71,0
844,31,Male,PhD,Single,Full-time,645258.45,549,247929.43,24,15.74,3,3,Business,Bihar,0.38,0
845,59,Male,Bachelor,Single,Full-time,992710.57,882,193390.55,36,20.03,0,3,Business,Uttar Pradesh,0.19,0
846,58,Male,PhD,Widowed,Full-time,667032.11,896,280528.48,36,17.2,2,4,Education,Gujarat,0.42,0
847,54,Female,High School,Married,Self-employed,527428.87,605,250636.59,36,7.39,0,2,Car,Bihar,0.48,1
848,58,Female,Bachelor,Single,Unemployed,294507.73,762,125070.68,36,23.53,3,1,Business,Maharashtra,0.42,0
849,70,Female,Bachelor,Married,Self-employed,556117.54,535,239117.47,36,12.07,2,0,Car,Bihar,0.43,0
850,54,Male,Bachelor,Divorced,Full-time,646985.63,590,268293.67,12,11.24,2,2,Education,Bihar,0.41,0
851,38,Female,Bachelor,Single,Full-time,522483.82,338,196621.67,48,15.26,0,0,Car,Bihar,0.38,0
852,50,Male,Bachelor,Single,Full-time,266923.07,482,342575.26,60,16.22,3,2,Home Improvement,Maharashtra,1.28,1
853,35,Male,High School,Married,Full-time,429886.92,329,298332.92,36,20.03,0,2,Education,Tamil Nadu,0.69,1
854,47,Male,Bachelor,Married,Full-time,890907.69,687,222292.62,48,13.69,3,3,Education,Bihar,0.25,0
855,54,Female,High School,Married,Full-time,886800.2,442,263364.98,60,14.48,3,4,Debt Consolidation,Karnataka,0.3,0
856,58,Male,Master,Single,Full-time,422672.17,718,212354.93,24,16.09,1,4,Business,Rajasthan,0.5,1
857,53,Female,High School,Single,Self-employed,734551.36,373,227569.76,24,13.7,2,0,Education,Bihar,0.31,1
858,44,Female,High School,Married,Full-time,364285.44,354,231248.9,48,22.55,3,1,Car,Tamil Nadu,0.63,1
859,35,Male,Bachelor,Single,Part-time,880863.26,871,72986.45,12,21.47,0,4,Home Improvement,Bihar,0.08,0
860,50,Male,Bachelor,Married,Part-time,649047.17,323,252740.11,12,14.73,0,1,Car,Maharashtra,0.39,0
861,62,Female,Master,Married,Full-time,789928.3,321,281834.12,48,7,1,0,Car,West Bengal,0.36,1
862,37,Male,Bachelor,Single,Unemployed,256981.33,727,496149.35,12,22.32,1,1,Home Improvement,Uttar Pradesh,1.93,0
863,25,Female,Bachelor,Divorced,Full-time,735527.42,331,293988.31,12,9.11,1,2,Debt Consolidation,Telangana,0.4,0
864,49,Male,Master,Divorced,Part-time,598465.19,638,184708.39,24,11.16,2,2,Business,Bihar,0.31,0
865,24,Female,Bachelor,Married,Full-time,770385.81,814,85918.73,12,9.59,1,0,Education,Karnataka,0.11,0
866,30,Female,High School,Single,Unemployed,782973.56,811,144369.66,12,10.06,2,1,Business,West Bengal,0.18,0
867,37,Female,Bachelor,Single,Full-time,613156.94,369,200070.91,48,20.65,1,1,Debt Consolidation,Uttar Pradesh,0.33,0
868,30,Female,PhD,Married,Full-time,479834.07,387,201854.08,12,16.85,2,0,Home Improvement,Uttar Pradesh,0.42,1
869,37,Male,Bachelor,Single,Full-time,755939.24,870,226257.3,36,23.25,3,4,Business,West Bengal,0.3,0
870,40,Male,High School,Widowed,Self-employed,587969.1,518,209769.24,36,10.93,1,3,Car,Bihar,0.36,1
871,44,Female,High School,Single,Full-time,425443.01,888,226909.99,48,15.26,2,4,Education,Bihar,0.53,0
872,25,Female,High School,Married,Full-time,415969.55,569,207769.05,36,23.62,3,3,Education,Maharashtra,0.5,0
873,54,Male,Bachelor,Single,Unemployed,304567.12,377,251841.57,24,21.05,1,1,Debt Consolidation,Bihar,0.83,1
874,26,Male,Bachelor,Married,Full-time,497941.77,891,159660.02,48,19.39,3,3,Debt Consolidation,Rajasthan,0.32,0
875,22,Male,High School,Single,Self-employed,820538.41,309,124122.98,12,10.21,1,3,Home Improvement,Bihar,0.15,1
876,33,Male,PhD,Married,Full-time,635565.96,767,226193.85,36,20.08,0,1,Debt Consolidation,Maharashtra,0.36,0
877,63,Male,Master,Single,Part-time,494046.46,635,293396.16,24,12.91,2,2,Business,Bihar,0.59,0
878,63,Male,Bachelor,Divorced,Self-employed,760971.19,485,138096.16,48,16.02,0,3,Education,Bihar,0.18,1
879,68,Female,Master,Single,Part-time,433504.68,845,192540.07,48,17.36,2,0,Home Improvement,Bihar,0.44,0
880,31,Male,High School,Divorced,Full-time,619070.05,420,235385.48,12,17.36,0,4,Debt Consolidation,Gujarat,0.38,0
881,67,Male,Bachelor,Divorced,Self-employed,564073.93,891,232970.61,60,19.35,1,1,Car,Uttar Pradesh,0.41,0
882,43,Female,Bachelor,Single,Part-time,755826.13,864,325284.72,36,18.25,0,1,Education,Rajasthan,0.43,0
883,36,Male,Master,Married,Self-employed,284554.33,573,343982.89,24,8.16,1,3,Home Improvement,Uttar Pradesh,1.21,1
884,51,Male,Master,Single,Full-time,429960.45,709,272201.99,48,14.77,2,2,Education,Uttar Pradesh,0.63,0
885,31,Male,High School,Widowed,Self-employed,272350.87,657,370941.83,36,18.29,1,2,Business,West Bengal,1.36,0
886,36,Male,PhD,Married,Part-time,548080.66,397,213097.77,24,12.03,0,4,Debt Consolidation,Uttar Pradesh,0.39,0
887,28,Male,High School,Single,Self-employed,842285.5,540,334019.83,24,12.32,3,4,Debt Consolidation,Uttar Pradesh,0.4,1
888,24,Female,Master,Single,Unemployed,498910.56,856,188698.72,48,9.12,2,2,Debt Consolidation,Maharashtra,0.38,0
889,60,Male,PhD,Single,Full-time,497863.21,413,279601.34,36,14.12,3,2,Car,Uttar Pradesh,0.56,0
890,24,Female,High School,Widowed,Full-time,774344.88,786,314412.29,24,23.78,3,2,Business,West Bengal,0.41,0
891,45,Female,Master,Single,Full-time,813709.91,540,255614.59,48,11.85,3,3,Car,Karnataka,0.31,1
892,23,Male,High School,Married,Part-time,582285.79,455,153500.53,36,16.03,3,0,Business,Bihar,0.26,0
893,52,Female,Bachelor,Married,Full-time,736942.97,651,82744.36,36,19.64,3,4,Business,Gujarat,0.11,0
894,23,Male,Bachelor,Divorced,Part-time,384609.09,343,305691.07,48,7.23,0,1,Business,Bihar,0.79,1
895,47,Female,Bachelor,Single,Full-time,875594.87,891,222697.67,36,22.31,1,2,Debt Consolidation,Karnataka,0.25,0
896,49,Female,PhD,Married,Part-time,1029741.26,611,229709.03,60,13.57,1,2,Debt Consolidation,Bihar,0.22,0
897,52,Male,Bachelor,Married,Self-employed,704243.16,437,400010.89,24,21.77,3,0,Debt Consolidation,Bihar,0.57,0
898,70,Male,Bachelor,Married,Unemployed,183133.68,735,155377.12,24,7.66,0,2,Car,Uttar Pradesh,0.85,0
899,39,Male,Master,Single,Part-time,488353.95,442,324035.25,36,9.48,3,4,Home Improvement,Uttar Pradesh,0.66,0
900,41,Male,PhD,Single,Part-time,722565.06,598,176228.79,48,12.48,3,2,Business,Telangana,0.24,0
901,25,Male,High School,Single,Full-time,515703.4,861,232269.29,12,12.87,2,0,Car,Rajasthan,0.45,0
902,38,Female,PhD,Married,Part-time,854439.71,561,141409.85,36,21.41,0,3,Debt Consolidation,Karnataka,0.17,0
903,48,Female,High School,Single,Full-time,717631.45,811,175530.84,12,7.19,3,4,Debt Consolidation,Bihar,0.24,0
904,62,Female,Master,Married,Full-time,458704.9,361,291324.35,36,17.9,1,3,Home Improvement,West Bengal,0.64,1
905,42,Female,High School,Single,Full-time,606452.96,866,379399.55,12,9.23,2,1,Debt Consolidation,Bihar,0.63,0
906,41,Female,High School,Divorced,Full-time,421233.36,722,292350.33,36,20.99,3,0,Business,Uttar Pradesh,0.69,0
907,26,Female,Bachelor,Divorced,Unemployed,563483.02,695,280583.66,48,20.24,3,1,Education,Delhi,0.5,0
908,21,Female,Bachelor,Married,Full-time,489081.35,330,504907.02,12,15.5,3,1,Debt Consolidation,Karnataka,1.03,1
909,25,Male,Bachelor,Single,Part-time,834952.36,629,306056.55,60,10.62,0,1,Home Improvement,Uttar Pradesh,0.37,1
910,61,Male,High School,Single,Full-time,1023202.41,468,156637.9,48,17.79,3,1,Education,Bihar,0.15,0
911,32,Female,Bachelor,Single,Part-time,313762.33,565,81672.07,36,9.66,1,0,Business,Telangana,0.26,1
912,46,Female,PhD,Single,Full-time,215356.74,607,287914.97,12,10.23,2,3,Business,Bihar,1.34,1
913,66,Male,Bachelor,Married,Full-time,550965.52,758,109347.9,24,17.65,0,2,Business,Bihar,0.2,0
914,54,Male,High School,Married,Full-time,296316.86,484,149854.34,48,23.85,2,1,Home Improvement,Maharashtra,0.51,0
915,69,Male,Bachelor,Divorced,Part-time,609242.32,633,280330.15,12,22.15,1,2,Education,Karnataka,0.46,0
916,34,Male,High School,Single,Full-time,749787.22,814,353992.25,48,17.08,3,2,Business,Bihar,0.47,0
917,46,Female,Master,Married,Part-time,898828.38,740,221430.51,12,16.16,0,1,Debt Consolidation,Gujarat,0.25,0
918,65,Male,Master,Married,Full-time,640278.91,690,129386.39,24,23.97,3,4,Education,Rajasthan,0.2,0
919,47,Female,Bachelor,Married,Self-employed,561368.96,859,235354.96,60,16.31,0,2,Business,Uttar Pradesh,0.42,0
920,29,Female,Bachelor,Single,Full-time,204323.02,553,222791.18,24,14.14,3,4,Education,Bihar,1.09,0
921,46,Female,Master,Married,Full-time,605237.03,885,261769.35,36,22.46,1,3,Debt Consolidation,West Bengal,0.43,0
922,67,Male,Bachelor,Married,Self-employed,614257.45,634,129750.32,48,10.98,1,2,Car,Bihar,0.21,0
923,42,Male,Master,Married,Full-time,727791.36,699,166285.07,60,8.66,3,0,Business,Bihar,0.23,0
924,67,Female,Bachelor,Divorced,Full-time,458302.38,465,352355.79,48,17.78,1,3,Debt Consolidation,Telangana,0.77,1
925,50,Female,Master,Single,Full-time,512989.48,559,326125.05,12,8.63,3,3,Home Improvement,Gujarat,0.64,0
926,63,Female,Bachelor,Single,Full-time,304399.55,303,366408.72,36,13.34,0,4,Business,Uttar Pradesh,1.2,1
927,68,Male,Bachelor,Married,Part-time,141741.44,418,64950.61,36,14.2,1,1,Car,Tamil Nadu,0.46,1
928,37,Female,PhD,Married,Full-time,378300.58,769,161386.94,48,16.31,0,0,Debt Consolidation,Telangana,0.43,0
929,46,Male,Bachelor,Single,Full-time,285934.84,769,349090.93,36,23.86,3,0,Debt Consolidation,Maharashtra,1.22,0
930,56,Female,Bachelor,Married,Unemployed,667342.46,792,309233.19,48,10.76,0,4,Education,Bihar,0.46,0
931,21,Female,High School,Widowed,Full-time,496373.19,799,290730.56,12,13.39,2,4,Business,Telangana,0.59,0
932,28,Female,Bachelor,Divorced,Full-time,492352.57,369,213761.19,12,9.25,3,3,Car,Bihar,0.43,0
933,69,Male,Bachelor,Single,Part-time,403117.39,669,187982.87,48,17.33,1,4,Home Improvement,Uttar Pradesh,0.47,0
934,55,Male,High School,Divorced,Full-time,-46513.09,480,253223.1,24,19.37,1,1,Education,Bihar,-5.44,0
935,35,Female,High School,Married,Full-time,901662.15,304,205148.78,24,15.2,2,3,Business,Rajasthan,0.23,1
936,67,Male,Bachelor,Married,Full-time,399945.9,496,302811.15,12,11.18,3,3,Car,Bihar,0.76,0
937,42,Female,Master,Married,Self-employed,517515.99,346,253713.04,60,17.56,3,3,Education,Karnataka,0.49,0
938,34,Male,Bachelor,Divorced,Full-time,309021.57,851,152884.45,24,16.17,3,0,Car,West Bengal,0.49,0
939,46,Male,High School,Married,Unemployed,794386.07,439,313494.07,48,9.91,3,0,Car,Gujarat,0.39,1
940,48,Male,Bachelor,Single,Full-time,628685.79,839,375427.92,12,13.9,0,3,Education,Uttar Pradesh,0.6,0
941,43,Female,High School,Married,Full-time,434726.94,726,382103.4,36,14.4,3,1,Education,Delhi,0.88,0
942,34,Male,Bachelor,Married,Full-time,521554.08,888,317342.07,36,23.7,0,2,Business,Bihar,0.61,0
943,44,Male,High School,Single,Full-time,935635.98,860,318707.96,24,21.44,0,3,Education,Maharashtra,0.34,0
944,22,Female,High School,Divorced,Full-time,585406.11,609,133878.62,60,19.48,1,4,Business,Karnataka,0.23,0
945,65,Female,High School,Married,Full-time,563653.29,573,182866.41,24,22.11,3,2,Car,Uttar Pradesh,0.32,0
946,46,Female,Bachelor,Married,Self-employed,411723.7,838,233165.47,60,19.5,0,0,Education,Bihar,0.57,0
947,34,Female,High School,Single,Full-time,221083.77,689,309257.42,24,22.36,3,0,Business,Gujarat,1.4,1
948,27,Male,Bachelor,Married,Full-time,567992.27,758,189965.87,36,7.93,2,2,Business,Uttar Pradesh,0.33,0
949,23,Male,Bachelor,Single,Self-employed,665097.02,660,219303.77,60,14.75,0,4,Home Improvement,Uttar Pradesh,0.33,0
950,67,Male,Bachelor,Single,Full-time,819916.89,368,305961.33,36,19.7,1,0,Business,Bihar,0.37,0
951,43,Male,Bachelor,Married,Part-time,150300.69,882,263710.91,48,16.92,3,0,Business,Maharashtra,1.75,0
952,66,Male,Master,Married,Full-time,374980.73,730,283386.85,48,9.98,1,3,Home Improvement,Maharashtra,0.76,0
953,63,Female,High School,Married,Full-time,483851.78,331,172196.45,12,12.79,0,1,Debt Consolidation,Maharashtra,0.36,0
954,67,Male,Bachelor,Single,Full-time,599303.83,812,217953.21,36,12.4,0,4,Education,West Bengal,0.36,0
955,65,Male,High School,Married,Full-time,570993.26,481,203046.01,36,11.44,1,3,Home Improvement,Rajasthan,0.36,1
956,38,Male,High School,Single,Full-time,575662.26,547,249906.41,12,12.83,3,1,Business,Rajasthan,0.43,0
957,58,Female,Bachelor,Widowed,Part-time,681619.21,596,206687.29,48,15.75,0,0,Business,Bihar,0.3,0
958,55,Female,Bachelor,Married,Full-time,419341.38,329,193117.35,48,21.53,2,1,Education,Tamil Nadu,0.46,0
959,35,Male,Master,Married,Full-time,786828.29,601,262502.76,60,19.61,1,0,Car,Delhi,0.33,0
960,45,Female,Bachelor,Single,Part-time,686690.49,775,459672.97,60,21.2,0,3,Home Improvement,Delhi,0.67,0
961,57,Female,PhD,Single,Part-time,536033.55,651,308356.8,48,22.02,3,0,Debt Consolidation,Karnataka,0.58,1
962,48,Female,High School,Widowed,Self-employed,920181.6,781,71978.57,24,14.07,0,1,Education,Delhi,0.08,0
963,30,Female,High School,Single,Full-time,911283.21,616,285129.53,36,12.88,3,3,Education,Rajasthan,0.31,0
964,59,Female,High School,Married,Full-time,786579.07,696,198509.83,60,7.98,3,1,Home Improvement,Uttar Pradesh,0.25,0
965,37,Female,High School,Married,Full-time,-3711.35,388,155892.73,24,22.82,0,1,Business,Bihar,-42,0
966,59,Female,Bachelor,Single,Full-time,915789.02,533,320385.32,60,8.12,2,2,Business,Gujarat,0.35,0
967,42,Male,Bachelor,Divorced,Full-time,758951.7,467,257718.19,12,19.6,3,0,Debt Consolidation,Tamil Nadu,0.34,0
968,46,Male,High School,Married,Full-time,1001281.73,425,498637.17,36,13.43,1,0,Home Improvement,West Bengal,0.5,0
969,64,Female,PhD,Single,Unemployed,847492.92,872,238572.59,60,23.13,3,1,Education,Rajasthan,0.28,0
970,45,Male,Master,Single,Full-time,915668.54,419,227377.42,48,14.13,3,0,Home Improvement,Bihar,0.25,0
971,37,Male,High School,Single,Full-time,775730.97,727,369714.87,12,20.88,2,4,Car,Bihar,0.48,0
972,33,Female,High School,Divorced,Full-time,869738.64,489,252197.12,12,11.81,3,0,Education,Uttar Pradesh,0.29,0
973,40,Male,High School,Married,Full-time,998824.75,727,144275.98,48,12.08,0,3,Debt Consolidation,Telangana,0.14,0
974,45,Female,High School,Single,Full-time,643310.95,859,161923.76,12,17.12,2,0,Debt Consolidation,Uttar Pradesh,0.25,0
975,24,Female,High School,Single,Part-time,285553.89,501,217156.2,36,23.97,3,4,Education,Rajasthan,0.76,0
976,30,Female,Bachelor,Married,Part-time,538507.82,358,315763.83,60,15.8,0,1,Business,Bihar,0.59,0
977,23,Male,High School,Married,Part-time,677989.12,522,377212.75,12,22.92,0,0,Education,Rajasthan,0.56,1
978,61,Male,Bachelor,Married,Part-time,614977.52,791,330194.92,36,20.37,3,3,Education,Uttar Pradesh,0.54,0
979,65,Male,PhD,Single,Self-employed,350687.61,310,306803.2,48,20.53,1,4,Car,Telangana,0.87,1
980,38,Male,Bachelor,Single,Part-time,273786.47,811,359687.56,60,14.41,1,2,Education,Bihar,1.31,0
981,67,Female,PhD,Married,Part-time,451767.47,609,312117.26,48,13.57,3,1,Home Improvement,Karnataka,0.69,0
982,56,Female,High School,Widowed,Full-time,761547.91,333,159677.17,60,10.26,3,1,Home Improvement,West Bengal,0.21,0
983,67,Male,Bachelor,Single,Full-time,916067.95,639,227924.19,12,23.39,0,1,Debt Consolidation,Uttar Pradesh,0.25,0
984,42,Female,Bachelor,Married,Part-time,783313.52,780,198475.43,12,23.31,3,4,Business,Delhi,0.25,0
985,54,Female,High School,Married,Full-time,811485.46,873,376227.64,60,19.7,3,0,Debt Consolidation,Uttar Pradesh,0.46,0
986,67,Male,High School,Married,Full-time,583836.89,392,154539.42,36,12.04,0,0,Car,Uttar Pradesh,0.26,1
987,28,Female,Bachelor,Single,Part-time,251583.51,432,156482.22,36,11.17,3,0,Education,Tamil Nadu,0.62,1
988,60,Male,Bachelor,Divorced,Part-time,508955.88,718,266992.96,36,23.81,3,0,Debt Consolidation,Uttar Pradesh,0.52,0
989,69,Female,Bachelor,Married,Self-employed,548247.12,767,442902.07,24,8.13,3,1,Education,Rajasthan,0.81,0
990,64,Male,Bachelor,Married,Full-time,500589.5,743,323489.07,36,21.34,0,2,Debt Consolidation,Maharashtra,0.65,0
991,39,Female,Bachelor,Single,Full-time,610938.97,329,354167.62,12,13.04,3,1,Education,Bihar,0.58,0
992,62,Female,High School,Single,Unemployed,688283.95,597,139319.87,24,14.12,1,2,Debt Consolidation,Uttar Pradesh,0.2,0
993,61,Male,Bachelor,Single,Full-time,770603.04,360,316880.15,36,21.14,3,2,Home Improvement,Rajasthan,0.41,1
994,57,Male,High School,Married,Full-time,544376.03,757,138881.09,12,8.54,1,0,Car,Uttar Pradesh,0.26,0
995,26,Male,High School,Single,Part-time,219248.12,603,323093.56,24,13.02,3,3,Debt Consolidation,Uttar Pradesh,1.47,1
996,46,Male,PhD,Married,Full-time,503424.46,639,92915.9,12,23.18,0,4,Home Improvement,Gujarat,0.18,0
997,54,Female,Bachelor,Single,Full-time,608742.08,747,216087.93,60,18.88,1,3,Business,Rajasthan,0.35,0
998,65,Female,Master,Married,Full-time,844561.58,601,44688.2,12,19.83,3,2,Debt Consolidation,Bihar,0.05,0
999,26,Male,Bachelor,Married,Full-time,486438.43,839,161528.78,24,19.88,3,3,Education,Bihar,0.33,0
1000,57,Female,Bachelor,Single,Full-time,702508.73,784,107539.34,36,8.03,3,2,Car,West Bengal,0.15,0
1001,53,Male,High School,Single,Full-time,658017.58,376,315118.3,24,10.45,3,1,Home Improvement,Maharashtra,0.48,1
1002,42,Male,High School,Single,Full-time,608780.11,814,259438.85,36,15.35,0,1,Home Improvement,Gujarat,0.43,0
1003,41,Female,High School,Married,Part-time,786106.66,848,203246.55,36,13.26,2,0,Car,West Bengal,0.26,0
1004,26,Female,Master,Married,Full-time,467831.76,391,261712.25,48,13.99,1,4,Debt Consolidation,Tamil Nadu,0.56,0
1005,26,Male,Bachelor,Single,Part-time,484962.71,765,166906.09,60,20.28,3,1,Education,Maharashtra,0.34,0
1006,68,Male,Bachelor,Married,Unemployed,597619.84,765,282186.07,48,7.25,0,4,Business,Uttar Pradesh,0.47,0
1007,24,Male,Bachelor,Single,Full-time,471970.7,898,242227.66,24,18.23,2,0,Debt Consolidation,Delhi,0.51,0
1008,50,Female,PhD,Single,Full-time,701602.46,339,478089.41,48,7,0,4,Car,West Bengal,0.68,0
1009,31,Female,High School,Single,Self-employed,457361.54,628,413351.39,36,8.07,3,1,Debt Consolidation,Bihar,0.9,1
1010,50,Female,High School,Divorced,Full-time,645260.84,584,344055.99,24,13.94,2,1,Debt Consolidation,Uttar Pradesh,0.53,0
1011,51,Female,Bachelor,Single,Part-time,579965.45,853,279232.3,48,21.3,1,3,Car,Bihar,0.48,0
1012,44,Male,Master,Single,Full-time,642985.19,365,292035.73,12,9.46,1,3,Car,Tamil Nadu,0.45,1
1013,29,Male,PhD,Single,Full-time,508051.72,408,374088.92,60,16.43,0,3,Business,Tamil Nadu,0.74,0
1014,23,Male,High School,Single,Full-time,532182.34,714,278814.24,12,18.53,1,4,Car,Rajasthan,0.52,1
1015,51,Male,Master,Married,Full-time,619201.85,391,284966.53,24,10.9,1,1,Car,Bihar,0.46,0
1016,60,Male,Master,Single,Full-time,640414.9,667,192352.11,48,15.71,2,0,Car,Telangana,0.3,1
